Importador (prob.);Cuit;Mes/Año;Fecha oficialización;Destinación;Despacho;Posición SIM;Descripción;Descripción NCM;Descripción SIM;Aduana;Origen;Pais de procedencia;Medio;Transporte;Cond. venta;Kg. netos;Kg. Brutos;Divisa;Flete;Cantidad estadística;Unidad estadística;Unidad declarada;Seguro dólar;Estado de la mercadería;Item - sub ítem;Cantidad declarada;Precio unitario en divisas;Fob total en divisas;Precio unitario en dólares;Fob total en dólares;CIF;Marca;Modelo;Versión;Código;Presentación;Vencimiento;Base imponible;% Derechos;Derechos de importación;Derechos de importación en garantía;% Estadística;Tasa estadística;Tasa estadistica monto maximo;% IVA;IVA;IVA en garantía;% IVA adicional;IVA adicional insc.;% IIBB;IIBB;% Ganancias;Impuesto a las ganancias;Impuesto a las ganancias en garantía;% Arancel SIM;Arancel SIM;Código;Detalle;;;;;;;;;;
LOBAR S A;30612860838;mar-20;11/3/2020;CONSUMO;20033ZFE1002001M;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;La Plata;COREA REPUBLICANA;ZF LA PLATA (BS AS);Camion;;CIF;33236,09;39328;Dólar Estadounidense;800;0;No Encontrado;Unidad;360;nvo.s/uso imp;0001 - 0000;1;228200;228200;228200;228200;229360;HYUNDAI;ROBEX 380LC 9SH;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;24324;0;0;0;0;0;0;0;0;0;10;CA00; ;ZA; 002018 AÑO DE FABRICACION ;ZB; 011149 CILINDRADA EN cm3 ;ZC; 000206 POTENCIA EN kW. ;;;;
L M A INDUSTRIAL SA;30690580086;mar-20;17/3/2020;CONSUMO;20001IC05005487Y;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;BRASIL;BRASIL;Camion;135424928;CIP;18735,87;22170;Dólar Estadounidense;2364,69;0;No Encontrado;Unidad;240;nvo.s/uso imp;0001 - 0000;1;119081;119081;119081;119081;121685,69;JCB;JS220LC;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;12959;0;0;12342;0;3094;0;7405;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 003500 CILINDRADA EN cm3 ;ZC; 000129 POTENCIA EN kW. ;;;;
IGARRETA MAQUINAS SA;30682440003;mar-20;18/3/2020;DEPÓSITO FISCAL;20008IDA4000333A;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;NYKS867018088;FOB;18786,57;22230;Dólar Estadounidense;1994,54;0;No Encontrado;Unidad;1233,97;nvo.s/uso imp;0001 - 0000;1;121402;121402;121402;121402;124630,51;KOMATSU;PC200 LC 8MO;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 006700 CILINDRADA EN cm3 ;ZC; 000103 POTENCIA EN kW. ;;;;
L M A INDUSTRIAL SA;30690580086;mar-20;19/3/2020;CONSUMO;20001IC05005686P;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;BRASIL;BRASIL;Camion;135424929;CIP;18735,87;22170;Dólar Estadounidense;2364,69;0;No Encontrado;Unidad;240;nvo.s/uso imp;0001 - 0000;1;119081;119081;119081;119081;121685,69;JCB;JS220LC;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;12959;0;0;12342;0;3094;0;7405;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 003500 CILINDRADA EN cm3 ;ZC; 000129 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;19/3/2020;CONSUMO;20008IC06000355L;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;No Declara;;CPT;19304,62;22843;Dólar Estadounidense;1290;0;No Encontrado;Unidad;1362,23;nvo.s/uso imp;0001 - 0000;1;134933;134933;134933;134933;137585,23;VOLVO;EC220DL;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;14446;0;0;0;0;3527;0;0;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 005700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;19/3/2020;CONSUMO;20008IC06000356M;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;No Declara;;CPT;18338,67;21700;Dólar Estadounidense;1249;0;No Encontrado;Unidad;846,64;nvo.s/uso imp;0001 - 0000;1;83415;83415;83415;83415;85510,64;SDLG;LG6225E;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;8979;0;0;0;0;2192;0;0;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 006700 CILINDRADA EN cm3 ;ZC; 000116 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;19/3/2020;CONSUMO;20008IC06000357N;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;No Declara;;CPT;18338,67;21700;Dólar Estadounidense;1249;0;No Encontrado;Unidad;846,64;nvo.s/uso imp;0001 - 0000;1;83415;83415;83415;83415;85510,64;SDLG;LG6225E;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;8979;0;0;0;0;2192;0;0;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 006700 CILINDRADA EN cm3 ;ZC; 000116 POTENCIA EN kW. ;;;;
IGARRETA MAQUINAS SA;30682440003;mar-20;30/3/2020;CONSUMO;20008IC06000369Z;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;No Declara;;FOB;18786,57;22230;Dólar Estadounidense;2086,3;0;No Encontrado;Unidad;617,44;nvo.s/uso imp;0001 - 0000;1;121402;121402;121402;121402;124105,74;KOMATSU;PC200LC 8M0;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;13031;0;0;12411;0;3138;0;7446;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 006690 CILINDRADA EN cm3 ;ZC; 000102 POTENCIA EN kW. ;;;;
COWDIN S.A.;30708861460;abr-20;2/4/2020;CONSUMO;20008IC04002821J;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;COREA REPUBLICANA;COREA REPUBLICANA;Acuatica;EUKOICAG1649898A;CIF;54384,04;64352,2;Dólar Estadounidense;26077,16;0;No Encontrado;Unidad;3070,18;nvo.s/uso imp;0011 - 0000;3;93646,913;280940,74;93646,913;280940,74;310088,08;DOOSAN;DX225LC A;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 005890 CILINDRADA EN cm3 ;ZC; 000110 POTENCIA EN kW. ;;;;
COWDIN S.A.;30708861460;abr-20;2/4/2020;CONSUMO;20008IC04002826Y;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;COREA REPUBLICANA;COREA REPUBLICANA;Acuatica;EUKOICAG1649898;CIF;23598,11;27923,46;Dólar Estadounidense;11703,23;0;No Encontrado;Unidad;1708,19;nvo.s/uso imp;0010 - 0000;2;79557,915;159115,83;79557,915;159115,83;172527,25;DOOSAN;DX140 LC;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 005890 CILINDRADA EN cm3 ;ZC; 000071 POTENCIA EN kW. ;;;;
BRAMAQ SRL;30639620480;abr-20;3/4/2020;CONSUMO;20008IC04002860M;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;JAPON;JAPON;Acuatica;EUKOKBAG1649243;CIF;35730,83;42280;Dólar Estadounidense;28108;0;No Encontrado;Unidad;376;nvo.s/uso imp;0001 - 0000;2;98558;197116;98558;197116;225600;KOBELCO;SK210LC;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;4512;0;0;0;0;0;24162;0;0;23011;0;5755;0;13807;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 005123 CILINDRADA EN cm3 ;ZC; 000117 POTENCIA EN kW. ;;;;
L M A INDUSTRIAL SA;30690580086;abr-20;6/4/2020;CONSUMO;20001IC04052946P;8428.90.90.500C;  LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN TELEFERICOS).;  Los demás;  Autopropulsados;Buenos Aires;ESTADOS UNIDOS;ESTADOS UNIDOS;Acuatica;HLCUBSC2003AYDT1;FOB;883,62;1045,58;Dólar Estadounidense;218,73;0;No Encontrado;Unidad;141,33;nvo.s/uso imp;0002 - 0000;2;6957;13914;6957;13914;14274,06;HYSTER;B60ZAC;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;ZA; 002020 AÑO DE FABRICACION. ;ZB; 000002 CILINDRADA EN cm3. ;ZC; 000000 POTENCIA EN kW.  ;;;;
DIFAMAQ S.R.L.;30711530254;abr-20;6/4/2020;CONSUMO;20008IC04002944P;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;JAPON;ESTADOS UNIDOS;Acuatica;MOLU18001274172;CFR;17155,48;20299,94;Dólar Estadounidense;6611,1;0;No Encontrado;Unidad;121;nvo.s/uso imp;0001 - 0000;1;114391,68;114391,68;114391,68;114391,68;121123,78;CASE;CX210C;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;2422;0;0;0;0;0;12972;0;0;12355;0;3089;0;7413;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 005193 CILINDRADA EN cm3 ;ZC; 000117 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;abr-20;6/4/2020;DEPÓSITO FISCAL;20008IDA4000414A;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200142;CPT;18260,92;21608;Dólar Estadounidense;1290;0;No Encontrado;Unidad;1002,9;nvo.s/uso imp;0001 - 0000;1;99000;99000;99000;99000;101292,9;VOLVO;EC210DL;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 004700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;abr-20;6/4/2020;DEPÓSITO FISCAL;20008IDA4000415B;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200143;CPT;18260,92;21608;Dólar Estadounidense;1290;0;No Encontrado;Unidad;1002,9;nvo.s/uso imp;0001 - 0000;1;99000;99000;99000;99000;101292,9;VOLVO;EC210DL;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 004700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;abr-20;6/4/2020;DEPÓSITO FISCAL;20008IDA4000417D;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200139;CPT;18260,92;21608;Dólar Estadounidense;1290;0;No Encontrado;Unidad;1002,9;nvo.s/uso imp;0001 - 0000;1;99000;99000;99000;99000;101292,9;VOLVO;EC210DL;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 004700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;abr-20;6/4/2020;DEPÓSITO FISCAL;20008IDA4000418E;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200141;CPT;18260,92;21608;Dólar Estadounidense;1290;0;No Encontrado;Unidad;1002,9;nvo.s/uso imp;0001 - 0000;1;99000;99000;99000;99000;101292,9;VOLVO;EC210DL;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 004700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;abr-20;6/4/2020;DEPÓSITO FISCAL;20008IDA4000419F;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200140;CPT;18260,92;21608;Dólar Estadounidense;1290;0;No Encontrado;Unidad;1002,9;nvo.s/uso imp;0001 - 0000;1;99000;99000;99000;99000;101292,9;VOLVO;EC210DL;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 004700 CILINDRADA EN cm3 ;ZC; 000115 POTENCIA EN kW. ;;;;
REPAS S A;33599594839;abr-20;16/4/2020;CONSUMO;20008IC04003335K;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINRIO200007;CIF;12042,68;14250;Dólar Estadounidense;1130;0;No Encontrado;Unidad;330;nvo.s/uso imp;0001 - 0000;1;73205;73205;73205;73205;74665;HYUNDAI;ROBEX 140 LC 9SB;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;7840;0;0;7467;0;1891;0;4480;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 006000 CILINDRADA EN cm3 ;ZC; 000145 POTENCIA EN kW. ;;;;
G Y C  CONSTRUCCIONES S A;30665037165;abr-20;20/4/2020;CONSUMO;20008IC04003433J;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;CHINA;CHINA;Acuatica;HDGLCNAR0334278;FOB;18211,91;21550;Dólar Estadounidense;6001,61;0;No Encontrado;Unidad;593,01;nvo.s/uso imp;0001 - 0000;1;112600;112600;112600;112600;119194,62;LIU GONG;CLG920E;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;2384;0;0;0;0;0;12766;0;0;0;0;0;0;0;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 005900 CILINDRADA EN cm3 ;ZC; 000112 POTENCIA EN kW. ;;;;
TURBODISEL SOCIEDAD ANONIMA;30568205339;abr-20;24/4/2020;CONSUMO;20001IC04063315H;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;ZHJH2002010LIN1544;FOB;18761,22;22200;No Encontrado;10150;0;No Encontrado;Unidad;39,68;nvo.s/uso imp;0001 - 0000;1;491000;491000;69479,82;69479,82;79669,5;LOVOL;FR220D;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;1598;0;0;0;0;0;8558;0;0;8151;0;2048;0;4891;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 005900 CILINDRADA EN cm3 ;ZC; 000112 POTENCIA EN kW. ;;;;
DHM INDUSTRIA S.A.;30712161953;abr-20;29/4/2020;CONSUMO;20008IC04003753Y;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;CHINA;CHINA;Acuatica;WWLSHASE20035362;FOB;35663,22;42200;Dólar Estadounidense;14729,3;0;No Encontrado;Unidad;308,13;nvo.s/uso imp;0001 - 0000;2;66000;132000;66000;132000;147037,43;MICHIGAN;LONKING CDM6205;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;2941;0;0;0;0;0;15748;0;0;14998;0;0;0;8999;0;0;10;CA00; ;ZA; 002020 AÑO DE FABRICACION ;ZB; 006750 CILINDRADA EN cm3 ;ZC; 000129 POTENCIA EN kW. ;;;;
IGARRETA MAQUINAS SA;30682440003;abr-20;29/4/2020;CONSUMO;20008IC06000507K;8429.52.19.000B;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;No Declara;;FOB;18786,57;22230;Dólar Estadounidense;1994,54;0;No Encontrado;Unidad;1233,97;nvo.s/uso imp;0001 - 0000;1;121402;121402;121402;121402;124630,51;KOMATSU;PC200 LC 8MO;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;13086;0;0;12463;0;3153;0;7478;0;0;10;CA00; ;ZA; 002019 AÑO DE FABRICACION ;ZB; 006700 CILINDRADA EN cm3 ;ZC; 000103 POTENCIA EN kW. ;;;;
